Customer ID,Quarter,Customer Status,Churn Label,Churn Value,Churn Category,Churn Reason
8800-ZKRFW,Q3,Stayed,No,0,,
2616-FLVQC,Q3,Stayed,No,0,,
9968-FFVVH,Q3,Stayed,No,0,,
8390-FESFV,Q3,Stayed,No,0,,
3022-BEXHZ,Q3,Stayed,No,0,,
6248-TKCQV,Q3,Stayed,No,0,,
6198-ZFIOJ,Q3,Stayed,No,0,,
5989-OMNJE,Q3,Stayed,No,0,,
1291-CUOCY,Q3,Stayed,No,0,,
9795-SHUHB,Q3,Stayed,No,0,,
3230-IUALN,Q3,Stayed,No,0,,
0042-RLHYP,Q3,Stayed,No,0,,
4945-RVMTE,Q3,Stayed,No,0,,
1866-NXPSP,Q3,Stayed,No,0,,
3941-XTSKM,Q3,Stayed,No,0,,
1661-CZBAU,Q3,Stayed,No,0,,
5158-RIVOP,Q3,Stayed,No,0,,
9788-YTFGE,Q3,Stayed,No,0,,
9277-JOOMO,Q3,Joined,No,0,,
1907-YLNYW,Q3,Stayed,No,0,,
8947-YRTDV,Q3,Stayed,No,0,,
3161-ONRWK,Q3,Stayed,No,0,,
0114-RSRRW,Q3,Stayed,No,0,,
4565-NLZBV,Q3,Stayed,No,0,,
6682-VCIXC,Q3,Stayed,No,0,,
6475-VHUIZ,Q3,Stayed,No,0,,
3910-MRQOY,Q3,Stayed,No,0,,
0661-WCQNQ,Q3,Stayed,No,0,,
7537-RBWEA,Q3,Joined,No,0,,
4656-CAURT,Q3,Stayed,No,0,,
0121-SNYRK,Q3,Stayed,No,0,,
3733-LSYCE,Q3,Stayed,No,0,,
6265-FRMTQ,Q3,Stayed,No,0,,
1371-DWPAZ,Q3,Stayed,No,0,,
2017-CCBLH,Q3,Stayed,No,0,,
7690-KPNCU,Q3,Stayed,No,0,,
0536-BGFMZ,Q3,Stayed,No,0,,
2293-IJWPS,Q3,Stayed,No,0,,
5469-NUJUR,Q3,Stayed,No,0,,
2625-TRCZQ,Q3,Stayed,No,0,,
4102-HLENU,Q3,Stayed,No,0,,
7266-GSSJX,Q3,Stayed,No,0,,
7722-VJRQD,Q3,Stayed,No,0,,
7073-QETQY,Q3,Stayed,No,0,,
5624-RYAMH,Q3,Stayed,No,0,,
0196-JTUQI,Q3,Stayed,No,0,,
7130-YXBRO,Q3,Stayed,No,0,,
9272-LSVYH,Q3,Stayed,No,0,,
3084-DOWLE,Q3,Stayed,No,0,,
1084-MNSMJ,Q3,Stayed,No,0,,
6250-CGGUN,Q3,Stayed,No,0,,
5478-JJVZK,Q3,Stayed,No,0,,
7596-IIWYC,Q3,Stayed,No,0,,
9793-WECQC,Q3,Stayed,No,0,,
4291-HPAXL,Q3,Joined,No,0,,
8999-YPYBV,Q3,Stayed,No,0,,
1839-FBNFR,Q3,Stayed,No,0,,
3071-MVJCD,Q3,Stayed,No,0,,
1697-BCSHV,Q3,Stayed,No,0,,
0562-KBDVM,Q3,Stayed,No,0,,
1131-SUEKT,Q3,Stayed,No,0,,
3717-OEAUQ,Q3,Joined,No,0,,
4538-WNTMJ,Q3,Stayed,No,0,,
9432-RUVSL,Q3,Stayed,No,0,,
8060-HIWJJ,Q3,Stayed,No,0,,
7684-XSZIY,Q3,Stayed,No,0,,
9089-UOWJG,Q3,Stayed,No,0,,
8039-ACLPL,Q3,Stayed,No,0,,
9885-AIBVB,Q3,Stayed,No,0,,
1934-MKPXS,Q3,Stayed,No,0,,
2592-YKDIF,Q3,Joined,No,0,,
2272-JKMSI,Q3,Stayed,No,0,,
8714-CTZJW,Q3,Stayed,No,0,,
3569-EDBPQ,Q3,Stayed,No,0,,
3131-NWVFJ,Q3,Stayed,No,0,,
7521-YXVZY,Q3,Joined,No,0,,
2373-NTKOD,Q3,Stayed,No,0,,
1970-KKFWL,Q3,Stayed,No,0,,
9337-SRRNI,Q3,Stayed,No,0,,
0895-UADGO,Q3,Stayed,No,0,,
5678-VFNEQ,Q3,Stayed,No,0,,
5977-CKHON,Q3,Stayed,No,0,,
1830-GGFNM,Q3,Stayed,No,0,,
5302-BDJNT,Q3,Stayed,No,0,,
5223-UZAVK,Q3,Stayed,No,0,,
4859-ZSRDZ,Q3,Stayed,No,0,,
9350-VLHMB,Q3,Stayed,No,0,,
3498-LZGQZ,Q3,Stayed,No,0,,
8785-CJSHH,Q3,Stayed,No,0,,
3870-SPZSI,Q3,Stayed,No,0,,
7560-QRBXH,Q3,Stayed,No,0,,
7077-XJMET,Q3,Stayed,No,0,,
4652-ODEVH,Q3,Stayed,No,0,,
6510-UPNKS,Q3,Stayed,No,0,,
6718-BDGHG,Q3,Stayed,No,0,,
9046-DQMTP,Q3,Stayed,No,0,,
6439-LAJXL,Q3,Stayed,No,0,,
1666-JZPZT,Q3,Stayed,No,0,,
5777-KJIRB,Q3,Stayed,No,0,,
7677-SJJJK,Q3,Stayed,No,0,,
3253-HKOKL,Q3,Stayed,No,0,,
7055-HNEOJ,Q3,Joined,No,0,,
5514-YQENT,Q3,Stayed,No,0,,
3211-AAPKX,Q3,Stayed,No,0,,
8445-DNBAE,Q3,Joined,No,0,,
2958-NHPPS,Q3,Stayed,No,0,,
1735-XMJVH,Q3,Stayed,No,0,,
6890-PFRQX,Q3,Stayed,No,0,,
5899-OUVKV,Q3,Stayed,No,0,,
8681-ICONS,Q3,Stayed,No,0,,
1621-YNCJH,Q3,Stayed,No,0,,
6362-QHAFM,Q3,Stayed,No,0,,
3070-BDOQC,Q3,Stayed,No,0,,
6234-PFPXL,Q3,Stayed,No,0,,
9824-QCJPK,Q3,Stayed,No,0,,
4283-IVYCI,Q3,Stayed,No,0,,
1866-OBPNR,Q3,Joined,No,0,,
8205-MQUGY,Q3,Stayed,No,0,,
8970-ANWXO,Q3,Stayed,No,0,,
9480-BQJEI,Q3,Stayed,No,0,,
6979-TNDEU,Q3,Stayed,No,0,,
9777-WJJPR,Q3,Stayed,No,0,,
9495-SKLKD,Q3,Stayed,No,0,,
5067-DGXLL,Q3,Joined,No,0,,
6281-FKEWS,Q3,Stayed,No,0,,
8898-KASCD,Q3,Stayed,No,0,,
9242-TKFSV,Q3,Stayed,No,0,,
0743-HNPFG,Q3,Stayed,No,0,,
5035-PGZXH,Q3,Stayed,No,0,,
8695-WDYEA,Q3,Joined,No,0,,
6543-JXSOO,Q3,Stayed,No,0,,
8605-ITULD,Q3,Joined,No,0,,
6416-YJTTB,Q3,Stayed,No,0,,
4472-VESGY,Q3,Stayed,No,0,,
3195-TQDZX,Q3,Joined,No,0,,
3128-YOVTD,Q3,Stayed,No,0,,
7041-TXQJH,Q3,Stayed,No,0,,
5014-GSOUQ,Q3,Stayed,No,0,,
5724-BIDBU,Q3,Stayed,No,0,,
1769-GRUIK,Q3,Stayed,No,0,,
8819-WFGGJ,Q3,Stayed,No,0,,
7427-AUFPY,Q3,Stayed,No,0,,
7898-PDWQE,Q3,Stayed,No,0,,
9972-EWRJS,Q3,Stayed,No,0,,
9314-IJWSQ,Q3,Stayed,No,0,,
5799-JRCZO,Q3,Stayed,No,0,,
1921-KYSAY,Q3,Stayed,No,0,,
6198-RTPMF,Q3,Stayed,No,0,,
2924-KHUVI,Q3,Stayed,No,0,,
1925-GMVBW,Q3,Stayed,No,0,,
6184-DYUOB,Q3,Joined,No,0,,
9207-ZPANB,Q3,Stayed,No,0,,
9327-QSDED,Q3,Stayed,No,0,,
1656-DRSMG,Q3,Stayed,No,0,,
3012-VFFMN,Q3,Stayed,No,0,,
2984-AFWNC,Q3,Joined,No,0,,
0640-YJTPY,Q3,Stayed,No,0,,
8096-LOIST,Q3,Stayed,No,0,,
9764-REAFF,Q3,Stayed,No,0,,
7107-UBYKY,Q3,Stayed,No,0,,
4881-GQJTW,Q3,Stayed,No,0,,
7876-DNYAP,Q3,Stayed,No,0,,
2882-WDTBA,Q3,Stayed,No,0,,
2091-GPPIQ,Q3,Stayed,No,0,,
5071-FBJFS,Q3,Stayed,No,0,,
2796-UUZZO,Q3,Stayed,No,0,,
2429-AYKKO,Q3,Stayed,No,0,,
9798-OPFEM,Q3,Stayed,No,0,,
3794-NFNCH,Q3,Stayed,No,0,,
5193-QLVZB,Q3,Stayed,No,0,,
7114-AEOZE,Q3,Stayed,No,0,,
5522-NYKPB,Q3,Stayed,No,0,,
6518-KZXCB,Q3,Stayed,No,0,,
2245-ADZFJ,Q3,Stayed,No,0,,
7776-QGYJC,Q3,Stayed,No,0,,
9313-QOLTZ,Q3,Stayed,No,0,,
4672-FOTSD,Q3,Stayed,No,0,,
9818-XQCUV,Q3,Joined,No,0,,
7338-ERIVA,Q3,Stayed,No,0,,
8259-NFJTV,Q3,Stayed,No,0,,
6968-GMKPR,Q3,Stayed,No,0,,
4751-ERMAN,Q3,Stayed,No,0,,
1436-ZMJAN,Q3,Stayed,No,0,,
0799-DDIHE,Q3,Stayed,No,0,,
3070-FNFZQ,Q3,Stayed,No,0,,
2812-SFXMJ,Q3,Joined,No,0,,
5014-WUQMG,Q3,Stayed,No,0,,
5312-TSZVC,Q3,Stayed,No,0,,
2782-JEEBU,Q3,Stayed,No,0,,
5127-BZENZ,Q3,Stayed,No,0,,
2720-FVBQP,Q3,Stayed,No,0,,
4522-XRWWI,Q3,Stayed,No,0,,
3766-EJLFL,Q3,Stayed,No,0,,
5939-SXWHM,Q3,Stayed,No,0,,
7643-RCHXS,Q3,Stayed,No,0,,
8246-SHFGA,Q3,Stayed,No,0,,
0620-XEFWH,Q3,Stayed,No,0,,
6485-QXWWE,Q3,Stayed,No,0,,
7321-VGNKU,Q3,Joined,No,0,,
5327-CNLUQ,Q3,Stayed,No,0,,
7552-KEYGT,Q3,Stayed,No,0,,
5816-JMLGY,Q3,Stayed,No,0,,
2927-QRRQV,Q3,Stayed,No,0,,
6265-SXWBU,Q3,Stayed,No,0,,
7941-RCJOW,Q3,Stayed,No,0,,
2387-KDZQY,Q3,Stayed,No,0,,
3584-WKTTW,Q3,Stayed,No,0,,
3399-BMLVW,Q3,Stayed,No,0,,
1971-DTCZB,Q3,Stayed,No,0,,
3374-PZLXD,Q3,Stayed,No,0,,
3813-DHBBB,Q3,Stayed,No,0,,
2812-REYAT,Q3,Stayed,No,0,,
6518-PPLMZ,Q3,Stayed,No,0,,
4939-KYYPY,Q3,Stayed,No,0,,
5930-GBIWP,Q3,Stayed,No,0,,
6022-KOUQO,Q3,Joined,No,0,,
2361-UPSND,Q3,Stayed,No,0,,
6035-RIIOM,Q3,Stayed,No,0,,
9504-DSHWM,Q3,Stayed,No,0,,
5035-BVCXS,Q3,Stayed,No,0,,
3533-UVMOM,Q3,Stayed,No,0,,
1478-VPOAD,Q3,Joined,No,0,,
9995-HOTOH,Q3,Stayed,No,0,,
2988-PLAHS,Q3,Joined,No,0,,
1371-OJCEK,Q3,Stayed,No,0,,
4999-IEZLT,Q3,Stayed,No,0,,
8883-ANODQ,Q3,Stayed,No,0,,
2351-RRBUE,Q3,Stayed,No,0,,
5980-BDHPY,Q3,Stayed,No,0,,
1498-DQNRX,Q3,Stayed,No,0,,
9469-WEJBT,Q3,Stayed,No,0,,
2581-VKIRT,Q3,Stayed,No,0,,
2851-MMUTZ,Q3,Stayed,No,0,,
3307-TLCUD,Q3,Stayed,No,0,,
6625-FLENO,Q3,Stayed,No,0,,
2967-MXRAV,Q3,Joined,No,0,,
8189-HBVRW,Q3,Stayed,No,0,,
4163-KIUHY,Q3,Stayed,No,0,,
3500-NSDOA,Q3,Stayed,No,0,,
1171-TYKUR,Q3,Stayed,No,0,,
1219-NNDDO,Q3,Stayed,No,0,,
8388-DMKAE,Q3,Stayed,No,0,,
4403-BWPAY,Q3,Stayed,No,0,,
9659-QEQSY,Q3,Stayed,No,0,,
5405-ZMYXQ,Q3,Stayed,No,0,,
1442-OKRJE,Q3,Stayed,No,0,,
4737-AQCPU,Q3,Stayed,No,0,,
2808-CHTDM,Q3,Stayed,No,0,,
0793-TWELN,Q3,Stayed,No,0,,
3283-WCWXT,Q3,Stayed,No,0,,
5451-MHQOF,Q3,Stayed,No,0,,
4836-WNFNO,Q3,Stayed,No,0,,
9225-BZLNZ,Q3,Stayed,No,0,,
0354-VXMJC,Q3,Stayed,No,0,,
4422-QVIJA,Q3,Stayed,No,0,,
8332-OSJDW,Q3,Stayed,No,0,,
4735-BJKOU,Q3,Stayed,No,0,,
0274-JKUJR,Q3,Stayed,No,0,,
5740-YHGTW,Q3,Stayed,No,0,,
8917-SZTTJ,Q3,Stayed,No,0,,
1696-MZVAU,Q3,Stayed,No,0,,
7359-WWYJV,Q3,Stayed,No,0,,
4906-ZHGPK,Q3,Stayed,No,0,,
3795-GWTRD,Q3,Stayed,No,0,,
1298-PHBTI,Q3,Stayed,No,0,,
6223-DHJGV,Q3,Stayed,No,0,,
6961-MJKBO,Q3,Stayed,No,0,,
8158-WPEZG,Q3,Stayed,No,0,,
0727-BNRLG,Q3,Stayed,No,0,,
6435-SRWBJ,Q3,Stayed,No,0,,
9964-WBQDJ,Q3,Stayed,No,0,,
6303-KFWSL,Q3,Stayed,No,0,,
1702-CCFNJ,Q3,Stayed,No,0,,
8932-CZHRQ,Q3,Stayed,No,0,,
0386-CWRGM,Q3,Stayed,No,0,,
5515-RUGKN,Q3,Stayed,No,0,,
0404-AHASP,Q3,Stayed,No,0,,
7279-NMVJC,Q3,Stayed,No,0,,
2081-VEYEH,Q3,Joined,No,0,,
9060-HJJRW,Q3,Stayed,No,0,,
2587-YNLES,Q3,Stayed,No,0,,
7398-SKNQZ,Q3,Joined,No,0,,
1958-RNRKS,Q3,Stayed,No,0,,
5136-RGMZO,Q3,Stayed,No,0,,
8345-MVDYC,Q3,Stayed,No,0,,
8226-BXGES,Q3,Stayed,No,0,,
1015-OWJKI,Q3,Joined,No,0,,
2040-XBAVJ,Q3,Stayed,No,0,,
8887-IPQNC,Q3,Stayed,No,0,,
8646-JCOMS,Q3,Stayed,No,0,,
1222-KJNZD,Q3,Stayed,No,0,,
0106-GHRQR,Q3,Stayed,No,0,,
3768-VHXQO,Q3,Stayed,No,0,,
8952-WCVCD,Q3,Stayed,No,0,,
2418-TPEUN,Q3,Stayed,No,0,,
3963-RYFNS,Q3,Stayed,No,0,,
8540-ZQGEA,Q3,Stayed,No,0,,
4137-JOPHL,Q3,Stayed,No,0,,
7801-CEDNV,Q3,Stayed,No,0,,
3658-QQJYD,Q3,Stayed,No,0,,
1803-BGNBD,Q3,Stayed,No,0,,
6950-TWMYB,Q3,Stayed,No,0,,
5848-FHRFC,Q3,Stayed,No,0,,
2243-FNMMI,Q3,Stayed,No,0,,
2511-MORQY,Q3,Stayed,No,0,,
5356-KZCKT,Q3,Stayed,No,0,,
9470-XCCEM,Q3,Stayed,No,0,,
6519-CFDBX,Q3,Joined,No,0,,
3902-MIVLE,Q3,Stayed,No,0,,
0409-WTMPL,Q3,Stayed,No,0,,
8763-KIAFH,Q3,Stayed,No,0,,
3669-WHAFY,Q3,Stayed,No,0,,
3055-VTCGS,Q3,Stayed,No,0,,
3144-KMTWZ,Q3,Stayed,No,0,,
2007-QVGAW,Q3,Stayed,No,0,,
5207-PLSTK,Q3,Joined,No,0,,
2155-AMQRX,Q3,Stayed,No,0,,
6181-AXXYF,Q3,Stayed,No,0,,
5091-HFAZW,Q3,Joined,No,0,,
1568-LJSZU,Q3,Stayed,No,0,,
7416-CKTEP,Q3,Stayed,No,0,,
2586-CWXVV,Q3,Stayed,No,0,,
2348-KCJLT,Q3,Stayed,No,0,,
8401-EMUWF,Q3,Stayed,No,0,,
4193-IBKSW,Q3,Stayed,No,0,,
5377-NDTOU,Q3,Stayed,No,0,,
2474-LCNUE,Q3,Stayed,No,0,,
0839-QNXME,Q3,Stayed,No,0,,
3506-OVLKD,Q3,Stayed,No,0,,
6650-VJONK,Q3,Joined,No,0,,
2178-PMGCJ,Q3,Stayed,No,0,,
7492-TAFJD,Q3,Stayed,No,0,,
2773-MADBQ,Q3,Stayed,No,0,,
6016-LVTJQ,Q3,Stayed,No,0,,
7860-KSUGX,Q3,Stayed,No,0,,
8966-KZXXA,Q3,Stayed,No,0,,
5149-QYTTU,Q3,Stayed,No,0,,
2085-BOJKI,Q3,Stayed,No,0,,
0817-HSUSE,Q3,Joined,No,0,,
5442-PPTJY,Q3,Stayed,No,0,,
1927-QEWMY,Q3,Stayed,No,0,,
1663-MHLHE,Q3,Joined,No,0,,
4450-MDZFX,Q3,Stayed,No,0,,
6701-DHKWQ,Q3,Stayed,No,0,,
7554-AKDQF,Q3,Stayed,No,0,,
0794-YVSGE,Q3,Stayed,No,0,,
5423-BHIXO,Q3,Stayed,No,0,,
6908-VVYHM,Q3,Stayed,No,0,,
2959-EEXWB,Q3,Stayed,No,0,,
1839-UMACK,Q3,Stayed,No,0,,
3030-YDNRM,Q3,Stayed,No,0,,
7321-KKSDU,Q3,Stayed,No,0,,
8286-AFUYI,Q3,Joined,No,0,,
8356-WUAOJ,Q3,Joined,No,0,,
9350-ZXYJC,Q3,Stayed,No,0,,
8958-JPTRR,Q3,Stayed,No,0,,
6959-GQEGV,Q3,Stayed,No,0,,
3173-WSSUE,Q3,Stayed,No,0,,
1265-HVPZB,Q3,Stayed,No,0,,
4115-UMJFQ,Q3,Stayed,No,0,,
7369-TRPFD,Q3,Stayed,No,0,,
1098-KFQEC,Q3,Stayed,No,0,,
7190-XHTWJ,Q3,Stayed,No,0,,
5296-BFCYD,Q3,Stayed,No,0,,
9359-JANWS,Q3,Stayed,No,0,,
3279-DYZQM,Q3,Stayed,No,0,,
9575-IWCAZ,Q3,Stayed,No,0,,
7940-UQQUG,Q3,Stayed,No,0,,
3961-SXAXY,Q3,Joined,No,0,,
7010-BRBUU,Q3,Stayed,No,0,,
3566-HJGPK,Q3,Joined,No,0,,
3062-ICYZQ,Q3,Stayed,No,0,,
9938-PRCVK,Q3,Stayed,No,0,,
0973-KYVNF,Q3,Stayed,No,0,,
5129-HHMZC,Q3,Stayed,No,0,,
9637-CDTKZ,Q3,Stayed,No,0,,
3946-JEWRQ,Q3,Stayed,No,0,,
7873-CVMAW,Q3,Stayed,No,0,,
0463-WZZKO,Q3,Joined,No,0,,
4524-QCSSM,Q3,Stayed,No,0,,
5832-EXGTT,Q3,Stayed,No,0,,
2039-JONDJ,Q3,Stayed,No,0,,
7217-JYHOQ,Q3,Stayed,No,0,,
6695-FRVEC,Q3,Stayed,No,0,,
9894-QMIMJ,Q3,Stayed,No,0,,
8069-YQQAJ,Q3,Stayed,No,0,,
3466-WAESX,Q3,Stayed,No,0,,
9281-PKKZE,Q3,Stayed,No,0,,
3638-VBZTA,Q3,Stayed,No,0,,
7459-IMVYU,Q3,Stayed,No,0,,
8563-OYMQY,Q3,Stayed,No,0,,
0754-EEBDC,Q3,Stayed,No,0,,
5777-ZPQNC,Q3,Stayed,No,0,,
1951-IEYXM,Q3,Stayed,No,0,,
3318-NMQXL,Q3,Joined,No,0,,
1022-RKXDR,Q3,Stayed,No,0,,
2361-FJWNO,Q3,Stayed,No,0,,
2272-UOINI,Q3,Stayed,No,0,,
8232-UTFOZ,Q3,Stayed,No,0,,
3750-YHRYO,Q3,Stayed,No,0,,
6637-KYRCV,Q3,Stayed,No,0,,
5668-MEISB,Q3,Stayed,No,0,,
0129-QMPDR,Q3,Stayed,No,0,,
7188-CBBBA,Q3,Stayed,No,0,,
5356-CSVSQ,Q3,Joined,No,0,,
3221-CJMSG,Q3,Stayed,No,0,,
2801-NISEI,Q3,Stayed,No,0,,
4623-ZKHLY,Q3,Stayed,No,0,,
6732-VAILE,Q3,Stayed,No,0,,
8201-AAXCB,Q3,Stayed,No,0,,
7696-CFTAT,Q3,Stayed,No,0,,
2123-VSCOT,Q3,Stayed,No,0,,
2018-QKYGT,Q3,Joined,No,0,,
2792-VPPET,Q3,Joined,No,0,,
7409-JURKQ,Q3,Stayed,No,0,,
3247-MHJKM,Q3,Joined,No,0,,
1964-SVLEA,Q3,Stayed,No,0,,
7297-DVYGA,Q3,Stayed,No,0,,
2239-CGBUZ,Q3,Stayed,No,0,,
0854-UYHZD,Q3,Stayed,No,0,,
7243-LCGGZ,Q3,Joined,No,0,,
8267-KFGYD,Q3,Joined,No,0,,
4890-VMUAV,Q3,Stayed,No,0,,
9261-WDCAF,Q3,Joined,No,0,,
3764-MNMOI,Q3,Stayed,No,0,,
7442-YGZFK,Q3,Joined,No,0,,
8229-BUJHX,Q3,Stayed,No,0,,
7449-HVPIV,Q3,Stayed,No,0,,
5504-WSIUR,Q3,Stayed,No,0,,
8466-PZBLH,Q3,Stayed,No,0,,
8735-IJJEG,Q3,Stayed,No,0,,
0564-MUUQK,Q3,Stayed,No,0,,
0701-RFGFI,Q3,Stayed,No,0,,
0019-EFAEP,Q3,Stayed,No,0,,
5619-PTMIK,Q3,Stayed,No,0,,
3737-XBQDD,Q3,Stayed,No,0,,
5882-CMAZQ,Q3,Stayed,No,0,,
5846-QFDFI,Q3,Stayed,No,0,,
4445-KWOKW,Q3,Stayed,No,0,,
3511-APPBJ,Q3,Stayed,No,0,,
7967-HYCDE,Q3,Stayed,No,0,,
2430-RRYUW,Q3,Stayed,No,0,,
5447-WZAFP,Q3,Stayed,No,0,,
5110-CHOPY,Q3,Stayed,No,0,,
4425-OWHWB,Q3,Stayed,No,0,,
7892-QVYKW,Q3,Stayed,No,0,,
9675-ICXCT,Q3,Stayed,No,0,,
4703-MQYKT,Q3,Stayed,No,0,,
0602-DDUML,Q3,Stayed,No,0,,
2208-MPXIO,Q3,Stayed,No,0,,
1960-UYCNN,Q3,Stayed,No,0,,
3190-FZATL,Q3,Stayed,No,0,,
7336-RLLRH,Q3,Stayed,No,0,,
7710-JSYOA,Q3,Stayed,No,0,,
9885-MFVSU,Q3,Stayed,No,0,,
0607-MVMGC,Q3,Stayed,No,0,,
3365-SAIGS,Q3,Stayed,No,0,,
8022-BECSI,Q3,Stayed,No,0,,
9993-LHIEB,Q3,Stayed,No,0,,
0266-CLZKZ,Q3,Stayed,No,0,,
3977-QCRSL,Q3,Stayed,No,0,,
0017-DINOC,Q3,Stayed,No,0,,
7639-OPLNG,Q3,Stayed,No,0,,
1492-QGCLU,Q3,Stayed,No,0,,
7328-OWMOM,Q3,Stayed,No,0,,
4418-LZMSV,Q3,Stayed,No,0,,
5155-AZQPB,Q3,Stayed,No,0,,
1087-GRUYI,Q3,Stayed,No,0,,
2546-KZAAT,Q3,Stayed,No,0,,
0181-RITDD,Q3,Stayed,No,0,,
5989-PGKJB,Q3,Stayed,No,0,,
8272-ONJLV,Q3,Stayed,No,0,,
1488-PBLJN,Q3,Stayed,No,0,,
3778-FOAQW,Q3,Stayed,No,0,,
4452-ROHMO,Q3,Stayed,No,0,,
3090-LETTY,Q3,Joined,No,0,,
5349-AZPEW,Q3,Stayed,No,0,,
9720-JJJOR,Q3,Stayed,No,0,,
8100-HZZLJ,Q3,Stayed,No,0,,
7398-HPYZQ,Q3,Stayed,No,0,,
3546-GHEAE,Q3,Stayed,No,0,,
2550-QHZGP,Q3,Stayed,No,0,,
7519-JTWQH,Q3,Stayed,No,0,,
2538-OIMXF,Q3,Joined,No,0,,
8543-MSDMF,Q3,Joined,No,0,,
1170-SASML,Q3,Stayed,No,0,,
4872-JCVCA,Q3,Stayed,No,0,,
5346-BZCHP,Q3,Stayed,No,0,,
2038-LLMLM,Q3,Stayed,No,0,,
1216-BGTSP,Q3,Stayed,No,0,,
4138-NAXED,Q3,Stayed,No,0,,
0744-BIKKF,Q3,Stayed,No,0,,
7483-IQWIB,Q3,Stayed,No,0,,
5248-KWLAR,Q3,Stayed,No,0,,
7996-MHXLW,Q3,Stayed,No,0,,
7833-PKIHD,Q3,Stayed,No,0,,
7061-OVMIM,Q3,Stayed,No,0,,
5153-RTHKF,Q3,Stayed,No,0,,
1852-QSWCD,Q3,Stayed,No,0,,
9079-LWTFD,Q3,Stayed,No,0,,
3392-EHMNK,Q3,Stayed,No,0,,
5986-WWXDV,Q3,Stayed,No,0,,
3061-BCKYI,Q3,Stayed,No,0,,
7228-PAQPD,Q3,Stayed,No,0,,
7746-QYVCO,Q3,Stayed,No,0,,
5804-HYIEZ,Q3,Stayed,No,0,,
5934-TSSAU,Q3,Stayed,No,0,,
3486-KHMLI,Q3,Stayed,No,0,,
6784-XYJAE,Q3,Stayed,No,0,,
3933-DQPWX,Q3,Stayed,No,0,,
6661-EIPZC,Q3,Stayed,No,0,,
8957-THMOA,Q3,Stayed,No,0,,
2251-PYLPB,Q3,Stayed,No,0,,
5555-RNPGT,Q3,Stayed,No,0,,
1057-FOGLZ,Q3,Stayed,No,0,,
8087-LGYHQ,Q3,Stayed,No,0,,
4137-BTIKL,Q3,Joined,No,0,,
2190-BCXEC,Q3,Stayed,No,0,,
6227-FBDXH,Q3,Stayed,No,0,,
2911-WDXMV,Q3,Stayed,No,0,,
4547-FZJWE,Q3,Stayed,No,0,,
7422-WNBTY,Q3,Stayed,No,0,,
0842-IWYCP,Q3,Stayed,No,0,,
3521-HTQTV,Q3,Stayed,No,0,,
3744-ZBHON,Q3,Joined,No,0,,
3373-DIUUN,Q3,Stayed,No,0,,
8383-SGHJU,Q3,Stayed,No,0,,
7607-QKKTJ,Q3,Stayed,No,0,,
7707-PYBBH,Q3,Stayed,No,0,,
8984-HPEMB,Q3,Stayed,No,0,,
4139-DETXS,Q3,Stayed,No,0,,
9779-DPNEJ,Q3,Stayed,No,0,,
9805-FILKB,Q3,Stayed,No,0,,
5793-YOLJN,Q3,Stayed,No,0,,
0673-IGUQO,Q3,Joined,No,0,,
4123-FCVCB,Q3,Stayed,No,0,,
8819-IMISP,Q3,Stayed,No,0,,
8311-UEUAB,Q3,Stayed,No,0,,
5858-EAFCZ,Q3,Joined,No,0,,
1163-ONYEY,Q3,Stayed,No,0,,
5656-MJEFC,Q3,Stayed,No,0,,
6082-OQFBA,Q3,Stayed,No,0,,
8974-OVACP,Q3,Joined,No,0,,
4010-YLMVT,Q3,Stayed,No,0,,
1379-FRVEB,Q3,Stayed,No,0,,
8612-GXIDD,Q3,Stayed,No,0,,
6288-CHQJB,Q3,Stayed,No,0,,
8160-HOWOX,Q3,Stayed,No,0,,
6648-INWPS,Q3,Stayed,No,0,,
4223-BKEOR,Q3,Stayed,No,0,,
1763-WQFUK,Q3,Joined,No,0,,
1391-UBDAR,Q3,Stayed,No,0,,
8894-JVDCV,Q3,Stayed,No,0,,
2023-VQFDL,Q3,Stayed,No,0,,
1345-GKDZZ,Q3,Stayed,No,0,,
2014-MKGMH,Q3,Stayed,No,0,,
5628-FCGYG,Q3,Stayed,No,0,,
2560-WBWXF,Q3,Stayed,No,0,,
0248-IPDFW,Q3,Joined,No,0,,
7978-DKUQH,Q3,Stayed,No,0,,
4335-UPJSI,Q3,Stayed,No,0,,
1784-EZDKJ,Q3,Stayed,No,0,,
9297-FVVDH,Q3,Stayed,No,0,,
8007-YYPWD,Q3,Stayed,No,0,,
7101-HRBLJ,Q3,Stayed,No,0,,
6635-CPNUN,Q3,Stayed,No,0,,
5453-YBTWV,Q3,Stayed,No,0,,
5039-LZRQT,Q3,Stayed,No,0,,
6418-PIQSP,Q3,Stayed,No,0,,
8220-OCUFY,Q3,Stayed,No,0,,
3995-WFCSM,Q3,Joined,No,0,,
1895-QTKDO,Q3,Joined,No,0,,
2038-OEQZH,Q3,Stayed,No,0,,
1178-PZGAB,Q3,Stayed,No,0,,
2626-VEEWG,Q3,Stayed,No,0,,
1657-DYMBM,Q3,Stayed,No,0,,
7311-MQJCH,Q3,Stayed,No,0,,
1136-XGEQU,Q3,Stayed,No,0,,
2530-FMFXO,Q3,Stayed,No,0,,
6844-DZKRF,Q3,Joined,No,0,,
5970-GHJAW,Q3,Stayed,No,0,,
8879-XUAHX,Q3,Stayed,No,0,,
